Flow Duration,Total Backward Packets,Label
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
48,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
40,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
31,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
44,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
77,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
148,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
34,0,Portmap
50,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
3,0,Portmap
2,0,Portmap
1,0,Portmap
48,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
0,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
57,0,Portmap
2,0,Portmap
1,0,Portmap
46,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
42,0,Portmap
1,0,Portmap
51,0,Portmap
3,0,Portmap
46,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
74,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
95,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
38,0,Portmap
52,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
0,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
76,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
76,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
0,0,Portmap
47,0,Portmap
1,0,Portmap
0,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
0,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
77,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
77,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
53,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
51,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
0,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
52,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
78,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
80,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
77,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
76,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
78,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
47,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
0,0,Portmap
0,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
74,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
50,0,Portmap
0,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
80,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
46,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
76,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
39,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
48,0,Portmap
1,0,Portmap
0,0,Portmap
48,0,Portmap
1,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
52,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
50,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
79,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
3,0,Portmap
1,0,Portmap
39,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
45,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
46,0,Portmap
6,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
46,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
1,0,Portmap
0,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
76,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
49,0,Portmap
1,0,Portmap
0,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
48,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
78,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
2,0,Portmap
1,0,Portmap
1,0,Portmap
1,0,Portmap
