Flow Duration,Total Fwd Packets,Label
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
2,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
0,2,Portmap
52,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
2,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
45,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
47,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
2,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
5,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
47,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
2,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
2,2,Portmap
49,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
0,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
5,2,Portmap
2,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
2,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
2,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
2,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
45,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
47,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
5,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
2,2,Portmap
46,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
51,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
50,2,Portmap
1,2,Portmap
1,2,Portmap
48,2,Portmap
0,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
0,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
48,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
49,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
